customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,time.injuryTime1,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,awayRedCards,homeRedCards,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,aggregatedWinnerCode,coverage,choice_1,choice_X,choice_2
zqbsCqb,1,True,,,,False,11347266,1688389200,johor-darul-tazim-kuala-lumpur-city-fc,False,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,0,False,False,1000,False,False,0,3938,15.0,,,100,Ended,finished,Johor Darul Ta'zim,johor-darul-tazim,JDT,Football,football,1,0,JOH,,0,3327,MY,Malaysia,[],#52b030,#52b030,#ffffff,Kuala Lumpur City FC,kuala-lumpur-city-fc,Kuala Lumpur City FC,Football,football,1,0,KUA,False,0,3324,MY,Malaysia,[],#52b030,#52b030,#ffffff,6.0,6.0,4.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0,,1688393280.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688396112,,MY,MY,,,,,,,1.09,9.0,21.0
yqbsJqKc,1,True,,,,False,11347265,1688389200,kuching-fa-selangor-football-club,False,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,0,False,False,1000,False,False,0,3938,15.0,,,100,Ended,finished,Selangor Football Club,selangor-football-club,Selangor FC,Football,football,1,0,SEL,False,0,3323,MY,Malaysia,[],#52b030,#52b030,#ffffff,Kuching FA,kuching-fa,Kuching,Football,football,1,0,KUC,False,0,338334,MY,Malaysia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,1688396145.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688396146,2.0,MY,MY,,,,,,,1.11,8.0,15.0
IqbsOqb,1,True,,,,False,11347267,1688389200,kedah-terengganu,False,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,0,False,False,1000,False,False,0,3938,15.0,,,100,Ended,finished,Terengganu,terengganu,Terengganu,Football,football,1,0,TER,,0,3333,MY,Malaysia,[],#52b030,#52b030,#ffffff,Kedah,kedah,Kedah,Football,football,1,0,KDA,,0,3339,MY,Malaysia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1688396272.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688396276,,MY,MY,,,,,,,1.85,3.6,3.4
rgosaEwb,2,False,,,,False,11377145,1688425200,mexico-jamaica,False,"Central American and Caribbean Games, Women, Gr. B",central-american-and-caribbean-games-women-gr-b,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,"Central American and Caribbean Games, Women",central-american-and-caribbean-games-women,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,11302,False,False,0,67493,5.0,,,100,Ended,finished,Jamaica,jamaica,Jamaica,Football,football,1,0,JAM,False,0,178950,JM,Jamaica,[],#52b030,#52b030,#ffffff,Mexico,mexico,Mexico,Football,football,1,0,MEX,,0,35317,MX,Mexico,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,7.0,7.0,4.0,3.0,7.0,,1688431732.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime1', 'time.injuryTime2']",1688431978,,,,,,,,,,11.0,9.0,1.12
BXRdsCXRd,3,False,,,,False,11388952,1688328000,centro-caribe-sports-u23-jamaica,False,"Central American and Caribbean Games, Group B",central-american-and-caribbean-games-group-b,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,Central American and Caribbean Games,central-american-and-caribbean-games,North & Central America,north-central-america,Football,football,1,1469,north-and-central-america,0,False,False,11304,False,False,0,117534,3.0,,,100,Ended,finished,Centro Caribe Sports U23,centro-caribe-sports-u23,Centro Caribe Sports U23,Football,football,1,0,CEN,False,0,482377,,,[],#52b030,#52b030,#ffffff,Jamaica,jamaica,Jamaica,Football,football,1,0,JAM,,0,482376,JM,Jamaica,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1688331660.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688334810,,,,,,,,,,1.5,4.5,4.5
nnstn,1,False,,,,False,10934283,1688302800,raufoss-bryne-fk,False,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,0,False,False,22,False,False,0,6,14.0,,,100,Ended,finished,Bryne FK,bryne-fk,Bryne FK,Football,football,1,0,BRY,,0,663,NO,Norway,[],#52b030,#52b030,#ffffff,Raufoss,raufoss,Raufoss,Football,football,1,0,RAU,,0,668,NO,Norway,[],#52b030,#52b030,#ffffff,4.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1688309627.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",1688309630,2.0,NO,NO,,,,,,,2.7,3.25,2.75
Mnsio,1,False,,,,False,10934285,1688302800,ranheim-il-fredrikstad-fk,False,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,0,False,False,22,False,False,0,6,14.0,,,100,Ended,finished,Fredrikstad FK,fredrikstad-fk,Fredrikstad,Football,football,1,0,FFK,,0,687,NO,Norway,[],#52b030,#52b030,#ffffff,Ranheim IL,ranheim-il,Ranheim,Football,football,1,0,RAN,,0,708,NO,Norway,[],#52b030,#52b030,#ffffff,4.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1688309415.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688309417,,NO,NO,,,,,,,1.7,3.75,5.0
rnsxn,1,False,,,,False,10934287,1688302800,kongsvinger-ik-start,False,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,1st Division,1st-division,Norway,norway,Football,football,1,5,norway,0,False,False,22,False,False,0,6,14.0,,,100,Ended,finished,Kongsvinger,kongsvinger,Kongsvinger,Football,football,1,0,KIL,,0,672,NO,Norway,[],#52b030,#52b030,#ffffff,IK Start,ik-start,Start,Football,football,1,0,STA,,0,667,NO,Norway,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,1688309693.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688309697,1.0,NO,NO,1.0,,,,,,1.75,4.2,4.2
vnsvt,2,False,,,,False,10950920,1688299200,egersund-kjelsas,False,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,0,False,False,11085,False,False,0,396,12.0,,,100,Ended,finished,Kjelsås,kjelsas,Kjelsås,Football,football,1,0,KJE,,0,670,NO,Norway,[],#52b030,#52b030,#ffffff,Egersund,egersund,Egersund,Football,football,1,0,EIK,,0,920,NO,Norway,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1688302927.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688305981,,NO,NO,,,,,,,2.45,4.0,2.2
Onsfp,3,False,,,,False,10950926,1688299200,arendal-traeff,False,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,0,False,False,11085,False,False,0,396,12.0,,,100,Ended,finished,Træff,traeff,Træff,Football,football,1,0,TRA,,0,689,NO,Norway,[],#52b030,#52b030,#ffffff,Arendal,arendal,Arendal,Football,football,1,0,ARF,,0,755,NO,Norway,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,,1688303280.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688306376,,NO,NO,,1.0,,,,,4.75,4.5,1.45
qysVwc,1,False,,,,False,10950931,1688302800,valerenga-if-ii-orn-horten,False,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,0,False,False,11085,False,False,0,396,12.0,,,100,Ended,finished,Vålerenga IF II,valerenga-if-ii,Vålerenga II,Football,football,1,0,VA2,,0,6095,NO,Norway,[],#52b030,#52b030,#ffffff,Ørn-Horten,orn-horten,Ørn-Horten,Football,football,1,0,O-H,,0,1166,NO,Norway,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,,,1.0,1.0,0.0,,,5.0,1688309565.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1688309567,2.0,NO,NO,,,,,,,1.62,4.33,3.75
hnseu,0,False,,,,False,10950916,1688310000,brattvag-lyn-fk,False,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,0,False,False,11085,False,False,0,396,12.0,,,60,Postponed,postponed,Brattvåg,brattvag,Brattvåg,Football,football,1,0,BRA,,0,954,NO,Norway,[],#52b030,#52b030,#ffffff,Lyn FK,lyn-fk,Lyn,Football,football,1,0,LYN,,0,657,NO,Norway,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,"['status.code', 'status.description', 'status.type']",1688309969,,NO,NO,,,,,,,4.0,4.0,1.7
GpshWc,1,False,,,,False,10950929,1688405400,flekkeroy-aalesund-fk-ii,False,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,"2nd Division, Group 1",2nd-division-group-1,Norway,norway,Football,football,1,5,norway,0,False,False,11085,False,False,0,396,12.0,,,100,Ended,finished,Flekkerøy,flekkeroy,Flekkerøy,Football,football,1,0,FLE,,0,781,NO,Norway,[],#52b030,#52b030,#ffffff,Aalesund FK II,aalesund-fk-ii,Aalesund II,Football,football,1,0,AA2,,0,7307,NO,Norway,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,,1688409120.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688412182,,NO,NO,,,,,,,1.91,3.5,3.4
oPDsBuKb,1,True,,,,False,11349097,1688324400,cerro-porteno-u20-independiente-del-valle-u20,False,"U20 CONMEBOL Libertadores, Group B",u20-conmebol-libertadores-group-b,South America,south-america,Football,football,1,1470,south-america,U20 CONMEBOL Libertadores,u20-conmebol-libertadores,South America,south-america,Football,football,1,1470,south-america,0,False,False,1074,False,False,0,16097,1.0,,,100,Ended,finished,Independiente del Valle U20,independiente-del-valle-u20,Independiente,Football,football,1,0,VAL,,0,213476,EC,Ecuador,[],#52b030,#52b030,#ffffff,Cerro Porteño U20,cerro-porteno-u20,Cerro Porteño,Football,football,1,0,CER,,0,72014,PY,Paraguay,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,1688331171.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688331173,1.0,,,,,,,,,1.5,4.0,5.0
vRebsvhRd,1,True,,,,False,11349098,1688335200,always-ready-u20-envigado-fc-u20,False,"U20 CONMEBOL Libertadores, Group B",u20-conmebol-libertadores-group-b,South America,south-america,Football,football,1,1470,south-america,U20 CONMEBOL Libertadores,u20-conmebol-libertadores,South America,south-america,Football,football,1,1470,south-america,0,False,False,1074,False,False,0,16097,1.0,,,100,Ended,finished,Envigado FC U20,envigado-fc-u20,Envigado,Football,football,1,0,ENV,,0,137120,,,[],#52b030,#52b030,#ffffff,Always Ready U20,always-ready-u20,Always Ready,Football,football,1,0,ALW,False,0,480370,BO,Bolivia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1688341997.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688342000,2.0,,,,,,,,,1.25,5.5,7.5
YODscPD,2,True,,,,False,11349100,1688421600,boca-juniors-u20-defensor-sporting-u20,False,"U20 CONMEBOL Libertadores, Group C",u20-conmebol-libertadores-group-c,South America,south-america,Football,football,1,1470,south-america,U20 CONMEBOL Libertadores,u20-conmebol-libertadores,South America,south-america,Football,football,1,1470,south-america,0,False,False,1074,False,False,0,16098,1.0,,,100,Ended,finished,Defensor Sporting U20,defensor-sporting-u20,Def. Sporting,Football,football,1,0,DEF,False,0,71998,UY,Uruguay,[],#52b030,#52b030,#ffffff,Boca Juniors U20,boca-juniors-u20,Boca Juniors,Football,football,1,0,BOC,,0,72002,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,1688428274.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688428278,1.0,,,,,,,,,4.0,3.5,1.73
OMsNUC,2,True,,,,False,10973138,1688302800,ifk-kalmar-bk-hacken-ff,False,Damallsvenskan,damallsvenskan,Sweden,sweden,Football,football,1,9,sweden,Damallsvenskan,damallsvenskan,Sweden,sweden,Football,football,1,9,sweden,0,False,False,214,False,False,0,426,16.0,,,100,Ended,finished,IFK Kalmar,ifk-kalmar,Kalmar,Football,football,1,0,KAL,,0,69738,SE,Sweden,[],#52b030,#52b030,#ffffff,BK Häcken FF,bk-hacken-ff,BK Häcken,Football,football,1,0,HAC,False,0,1889,SE,Sweden,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,,1688306571.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688310001,,SE,SE,,1.0,,,,,34.0,12.0,1.06
PXcsPBHb,2,True,,,,False,10973141,1688302800,kif-orebro-dff-vaxjo-dff,False,Damallsvenskan,damallsvenskan,Sweden,sweden,Football,football,1,9,sweden,Damallsvenskan,damallsvenskan,Sweden,sweden,Football,football,1,9,sweden,0,False,False,214,False,False,0,426,16.0,,,100,Ended,finished,KIF Örebro DFF,kif-orebro-dff,Örebro,Football,football,1,0,ORE,,0,7390,SE,Sweden,[],#52b030,#52b030,#ffffff,Växjö DFF,vaxjo-dff,Växjö,Football,football,1,0,VAX,,0,206340,SE,Sweden,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,,1688306520.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1688309607,,SE,SE,,,,,,,1.8,3.6,3.6
LMsIPP,1,True,,,,False,10973133,1688302800,rosengard-norrkoping-dfk,False,Damallsvenskan,damallsvenskan,Sweden,sweden,Football,football,1,9,sweden,Damallsvenskan,damallsvenskan,Sweden,sweden,Football,football,1,9,sweden,0,False,False,214,False,False,0,426,16.0,,,100,Ended,finished,Rosengård,rosengard,Rosengård,Football,football,1,0,ROS,,0,1886,SE,Sweden,[],#52b030,#52b030,#ffffff,Norrköping DFK,norrkoping-dfk,Norrköping,Football,football,1,0,NOR,,0,102033,SE,Sweden,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,1688309596.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688309600,3.0,SE,SE,,,,,,,1.17,6.0,12.0
JMsXdV,3,True,,,,False,10973135,1688403600,hammarby-if-if-brommapojkarna,False,Damallsvenskan,damallsvenskan,Sweden,sweden,Football,football,1,9,sweden,Damallsvenskan,damallsvenskan,Sweden,sweden,Football,football,1,9,sweden,0,False,False,214,False,False,0,426,16.0,,,100,Ended,finished,IF Brommapojkarna,if-brommapojkarna,Brommapojkarna,Football,football,1,0,BRO,,0,112697,SE,Sweden,[],#52b030,#52b030,#ffffff,Hammarby IF,hammarby-if,Hammarby,Football,football,1,0,HAM,,0,1884,SE,Sweden,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1688410529.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688410532,1.0,SE,SE,,,,,,,10.0,8.0,1.17
DobsvZub,1,True,True,,,False,11352033,1688302800,danubio-boston-river,False,"Primera División, Intermedio, Serie A",primera-division-intermedio-serie-a,Uruguay,uruguay,Football,football,1,57,uruguay,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,0,False,False,278,False,False,0,59574,4.0,,,100,Ended,finished,Boston River,boston-river,Boston River,Football,football,1,0,BRI,,0,174970,UY,Uruguay,[],#52b030,#52b030,#ffffff,Danubio,danubio,Danubio,Football,football,1,0,DAN,False,0,3228,UY,Uruguay,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1688309942.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688309946,,UY,UY,,,,,,,2.45,3.25,2.7
CobsxZub,1,True,True,,,False,11352034,1688423400,penarol-montevideo-city-torque,False,"Primera División, Intermedio, Serie A",primera-division-intermedio-serie-a,Uruguay,uruguay,Football,football,1,57,uruguay,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,0,False,False,278,False,False,0,59574,4.0,,,100,Ended,finished,Peñarol,penarol,Peñarol,Football,football,1,0,PEN,False,0,3227,UY,Uruguay,[],#52b030,#52b030,#ffffff,Montevideo City Torque,montevideo-city-torque,Torque,Football,football,1,0,TOR,False,0,174972,UY,Uruguay,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1688430577.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688430581,1.0,UY,UY,,,,,,,1.55,3.75,5.5
yobskak,1,True,,,,False,11352047,1688311800,fenix-racing-de-montevideo,False,"Primera Division, Intermedio, Serie B",primera-division-intermedio-serie-b,Uruguay,uruguay,Football,football,1,57,uruguay,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,0,False,False,278,False,False,0,59575,4.0,,,100,Ended,finished,Fénix,fenix,Fénix,Football,football,1,0,FEN,,0,3223,UY,Uruguay,[],#52b030,#52b030,#ffffff,Racing de Montevideo,racing-de-montevideo,Racing,Football,football,1,0,RCM,,0,25010,UY,Uruguay,[],#52b030,#52b030,#ffffff,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1688318997.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688318999,4.0,UY,UY,,1.0,,,,,2.38,3.0,3.0
lPisjak,2,True,,,,False,11352071,1688320800,cerro-largo-cerro,False,"Primera Division, Intermedio, Serie B",primera-division-intermedio-serie-b,Uruguay,uruguay,Football,football,1,57,uruguay,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,0,False,False,278,False,False,0,59575,4.0,,,100,Ended,finished,Cerro Largo,cerro-largo,Cerro Largo,Football,football,1,0,CLA,,0,25009,UY,Uruguay,[],#52b030,#52b030,#ffffff,Cerro,cerro,Cerro,Football,football,1,0,CER,False,0,22011,UY,Uruguay,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1688328093.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688328095,2.0,UY,UY,,,,,,,2.1,3.2,3.4
JobsEMc,1,True,True,,,False,11352068,1688407200,liverpool-uy-deportivo-maldonado,False,"Primera Division, Intermedio, Serie B",primera-division-intermedio-serie-b,Uruguay,uruguay,Football,football,1,57,uruguay,Primera División,primera-division,Uruguay,uruguay,Football,football,1,57,uruguay,0,False,False,278,False,False,0,59575,4.0,,,100,Ended,finished,Liverpool UY,liverpool-uy,Liverpool,Football,football,1,0,LIV,False,0,6879,UY,Uruguay,[],#52b030,#52b030,#ffffff,Deportivo Maldonado,deportivo-maldonado,Dep. Maldonado,Football,football,1,0,MAL,,0,3234,UY,Uruguay,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,4.0,1688414170.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688414174,3.0,UY,UY,,,,,,,1.44,4.2,6.0
GbbsUqc,2,True,,,,False,11363000,1688299200,sportfreunde-lotte-vfl-osnabruck,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,Sportfreunde Lotte,sportfreunde-lotte,Lotte,Football,football,1,0,LOT,False,0,5844,DE,Germany,[],#52b030,#52b030,#ffffff,VfL Osnabrück,vfl-osnabruck,Osnabrück,Football,football,1,0,OSN,False,0,2581,DE,Germany,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,5.0,,1688305885.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688305890,,,,,,,,,,9.0,7.0,1.17
wfdsrOo,2,False,,,,False,11390959,1688308200,fk-mladost-lucani-fk-spartak-subotica,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FK Mladost Lučani,fk-mladost-lucani,Mladost,Football,football,1,0,MLL,,0,7771,RS,Serbia,[],#52b030,#52b030,#ffffff,FK Spartak Subotica,fk-spartak-subotica,Spartak,Football,football,1,0,SSU,False,0,36967,RS,Serbia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,1688314326.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688314328,,,,,,,,,,2.4,3.4,2.5
vYsQpb,3,True,,,,False,11383220,1688311800,sc-otelul-galati-nk-maribor,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,1.0,,,100,Ended,finished,SC Oțelul Galați,sc-otelul-galati,Oțelul Galați,Football,football,1,0,OTE,False,0,3291,RO,Romania,[],#52b030,#52b030,#ffffff,NK Maribor,nk-maribor,Maribor,Football,football,1,0,MAR,,0,2420,SI,Slovenia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1688318024.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688318028,,,,,,,,,,5.5,4.2,1.44
rYsEkk,2,False,,,,False,11377266,1688313600,nk-istra-1961-fc-koper,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,0,False,False,853,False,False,0,86,,,,100,Ended,finished,FC Koper,fc-koper,Koper,Football,football,1,0,KOP,False,0,2417,SI,Slovenia,[],#52b030,#52b030,#ffffff,NK Istra 1961,nk-istra-1961,Istra,Football,football,1,0,IST,False,0,25529,HR,Croatia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,3.0,4.0,,1688318880.0,"['homeScore.current', 'homeScore.display', 'homeScore.period1', 'awayScore.current', 'awayScore.display', 'awayScore.period1']",1688323903,,,,,,,,,,2.1,3.3,3.0
